symbol,min_spread,phi,open_mult,rho,zeta,theta_kappa,classifier_threshold,train_sharpe,test_sharpe,test_pnl,total_pnl,avg_daily_pnl,profitable_days,test_days,pnl_std
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.3,1.5,0.6,-3.2249,10.685,37613.87,50149.05,10029.81,3,4,27022.15
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.3,2.0,0.4,-16.0976,6.0475,-59018.98,-68332.22,-13666.44,1,4,22100.23
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.3,2.0,0.5,-12.3062,5.8075,-65946.94,-71440.77,-14288.15,1,4,23597.65
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.3,2.0,0.6,-10.3595,5.4425,-77407.47,-75355.24,-15071.05,2,4,25893.34
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.0,0.4,-6.0522,-2.175,-45593.25,-32717.62,-6543.52,3,4,17767.35
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.0,0.5,-6.9549,-3.4575,-50632.91,-37757.29,-7551.46,3,4,18872.06
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.0,0.6,-7.042,-4.2875,-53976.85,-40556.99,-8111.4,3,4,19776.37
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.5,0.4,-2.457,10.7675,44394.59,57694.82,11538.96,3,4,27712.51
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.5,0.5,-3.4167,11.025,27118.18,39608.37,7921.67,3,4,24554.4
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,1.5,0.6,-3.2261,10.6825,37606.37,50141.55,10028.31,3,4,27024.08
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,2.0,0.4,-16.7492,6.0375,-58069.87,-67383.11,-13476.62,1,4,21779.47
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,2.0,0.5,-12.6381,5.7775,-65838.31,-71332.14,-14266.43,1,4,23266.26
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,0.5,2.0,0.6,-10.3591,5.4425,-77399.97,-75347.74,-15069.55,2,4,25892.34
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.0,0.4,-6.125,-2.2,-46013.04,-33137.41,-6627.48,3,4,17836.47
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.0,0.5,-6.9546,-3.455,-50625.41,-37749.8,-7549.96,3,4,18870.06
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.0,0.6,-7.042,-4.2875,-53976.85,-40556.99,-8111.4,3,4,19776.37
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.5,0.4,-3.2707,10.105,36365.93,49658.66,9931.73,3,4,29197.69
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.5,0.5,-3.4167,11.025,27133.17,39623.37,7924.67,3,4,24557.57
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,1.5,0.6,-3.2261,10.6825,37606.37,50141.55,10028.31,3,4,27024.08
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,2.0,0.4,-16.7492,6.095,-55928.61,-65241.85,-13048.37,1,4,21523.74
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,2.0,0.5,-12.6377,5.7775,-65823.33,-71317.15,-14263.43,1,4,23264.02
BAJFINANCE26JUNFUT,0.05,0.005,1.5,0.5,1.0,2.0,0.6,-10.3586,5.4425,-77392.47,-75340.24,-15068.05,2,4,25891.34
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.4,2.982,4.355,-28571.0,2757.13,551.43,2,4,17876.95
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.5,2.5151,4.5225,-34552.64,-2478.17,-495.63,2,4,18778.38
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.0,0.6,1.3711,3.955,-43780.13,-13479.31,-2695.86,2,4,19815.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.4,0.1778,4.075,-99113.19,-54923.05,-10984.61,2,4,34635.88
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.5,0.6986,4.7325,-101230.56,-57349.06,-11469.81,2,4,34007.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,1.5,0.6,0.5658,4.7,-96351.21,-51374.39,-10274.88,2,4,34519.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.4,-5.346,3.57,-188609.01,-163724.71,-32744.94,1,4,44066.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.5,-4.3992,3.815,-182887.86,-156718.81,-31343.76,1,4,44833.3
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.3,2.0,0.6,-4.3034,3.895,-184346.65,-159106.0,-31821.2,1,4,45541.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.4,2.9829,4.3525,-28561.51,2776.12,555.22,2,4,17880.23
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.5,2.5153,4.525,-34538.4,-2463.93,-492.79,2,4,18778.17
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.0,0.6,1.3721,3.955,-43775.38,-13469.81,-2693.96,2,4,19815.63
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.4,0.1621,4.0775,-99581.29,-55400.65,-11080.13,2,4,34901.67
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.5,0.6959,4.7425,-100779.56,-56912.3,-11382.46,2,4,34039.05
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,1.5,0.6,0.5658,4.7125,-95895.45,-50918.63,-10183.73,2,4,34565.13
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.4,-5.3482,3.57,-188670.75,-163791.19,-32758.24,1,4,44055.11
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.5,-4.4001,3.805,-183126.6,-156957.55,-31391.51,1,4,44872.56
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,0.5,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.4,2.9827,4.35,-28566.27,2771.36,554.27,2,4,17881.36
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.5,2.5151,4.525,-34538.41,-2463.94,-492.79,2,4,18779.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.0,0.6,1.372,3.955,-43780.13,-13474.56,-2694.91,2,4,19816.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.4,0.161,4.0775,-99586.05,-55410.16,-11082.03,2,4,34902.27
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.5,0.6956,4.7425,-100789.06,-56921.8,-11384.36,2,4,34041.03
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,1.5,0.6,0.5657,4.7125,-95900.2,-50923.38,-10184.68,2,4,34566.28
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.4,-4.7437,3.815,-185204.94,-160320.64,-32064.13,1,4,44277.75
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.5,-4.4002,3.805,-183136.1,-156967.05,-31393.41,1,4,44872.69
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.2,1.0,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.4,2.982,4.355,-28571.0,2757.13,551.43,2,4,17876.95
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.5,2.5151,4.5225,-34552.64,-2478.17,-495.63,2,4,18778.38
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.0,0.6,1.3711,3.955,-43780.13,-13479.31,-2695.86,2,4,19815.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.4,0.1778,4.075,-99113.19,-54923.05,-10984.61,2,4,34635.88
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.5,0.6986,4.7325,-101230.56,-57349.06,-11469.81,2,4,34007.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,1.5,0.6,0.5658,4.7,-96351.21,-51374.39,-10274.88,2,4,34519.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.4,-5.346,3.57,-188609.01,-163724.71,-32744.94,1,4,44066.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.5,-4.3992,3.815,-182887.86,-156718.81,-31343.76,1,4,44833.3
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.3,2.0,0.6,-4.3034,3.895,-184346.65,-159106.0,-31821.2,1,4,45541.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.4,2.9829,4.3525,-28561.51,2776.12,555.22,2,4,17880.23
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.5,2.5153,4.525,-34538.4,-2463.93,-492.79,2,4,18778.17
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.0,0.6,1.3721,3.955,-43775.38,-13469.81,-2693.96,2,4,19815.63
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.4,0.1621,4.0775,-99581.29,-55400.65,-11080.13,2,4,34901.67
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.5,0.6959,4.7425,-100779.56,-56912.3,-11382.46,2,4,34039.05
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,1.5,0.6,0.5658,4.7125,-95895.45,-50918.63,-10183.73,2,4,34565.13
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.4,-5.3482,3.57,-188670.75,-163791.19,-32758.24,1,4,44055.11
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.5,-4.4001,3.805,-183126.6,-156957.55,-31391.51,1,4,44872.56
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,0.5,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.4,2.9827,4.35,-28566.27,2771.36,554.27,2,4,17881.36
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.5,2.5151,4.525,-34538.41,-2463.94,-492.79,2,4,18779.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.0,0.6,1.372,3.955,-43780.13,-13474.56,-2694.91,2,4,19816.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.4,0.161,4.0775,-99586.05,-55410.16,-11082.03,2,4,34902.27
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.5,0.6956,4.7425,-100789.06,-56921.8,-11384.36,2,4,34041.03
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,1.5,0.6,0.5657,4.7125,-95900.2,-50923.38,-10184.68,2,4,34566.28
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.4,-4.7437,3.815,-185204.94,-160320.64,-32064.13,1,4,44277.75
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.5,-4.4002,3.805,-183136.1,-156967.05,-31393.41,1,4,44872.69
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.3,1.0,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.4,2.982,4.355,-28571.0,2757.13,551.43,2,4,17876.95
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.5,2.5151,4.5225,-34552.64,-2478.17,-495.63,2,4,18778.38
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.0,0.6,1.3711,3.955,-43780.13,-13479.31,-2695.86,2,4,19815.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.4,0.1778,4.075,-99113.19,-54923.05,-10984.61,2,4,34635.88
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.5,0.6986,4.7325,-101230.56,-57349.06,-11469.81,2,4,34007.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,1.5,0.6,0.5658,4.7,-96351.21,-51374.39,-10274.88,2,4,34519.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.4,-5.346,3.57,-188609.01,-163724.71,-32744.94,1,4,44066.29
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.5,-4.3992,3.815,-182887.86,-156718.81,-31343.76,1,4,44833.3
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.3,2.0,0.6,-4.3034,3.895,-184346.65,-159106.0,-31821.2,1,4,45541.98
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.4,2.9829,4.3525,-28561.51,2776.12,555.22,2,4,17880.23
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.5,2.5153,4.525,-34538.4,-2463.93,-492.79,2,4,18778.17
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.0,0.6,1.3721,3.955,-43775.38,-13469.81,-2693.96,2,4,19815.63
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.4,0.1621,4.0775,-99581.29,-55400.65,-11080.13,2,4,34901.67
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.5,0.6959,4.7425,-100779.56,-56912.3,-11382.46,2,4,34039.05
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,1.5,0.6,0.5658,4.7125,-95895.45,-50918.63,-10183.73,2,4,34565.13
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.4,-5.3482,3.57,-188670.75,-163791.19,-32758.24,1,4,44055.11
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.5,-4.4001,3.805,-183126.6,-156957.55,-31391.51,1,4,44872.56
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,0.5,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.4,2.9827,4.35,-28566.27,2771.36,554.27,2,4,17881.36
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.5,2.5151,4.525,-34538.41,-2463.94,-492.79,2,4,18779.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.0,0.6,1.372,3.955,-43780.13,-13474.56,-2694.91,2,4,19816.62
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.4,0.161,4.0775,-99586.05,-55410.16,-11082.03,2,4,34902.27
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.5,0.6956,4.7425,-100789.06,-56921.8,-11384.36,2,4,34041.03
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,1.5,0.6,0.5657,4.7125,-95900.2,-50923.38,-10184.68,2,4,34566.28
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.4,-4.7437,3.815,-185204.94,-160320.64,-32064.13,1,4,44277.75
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.5,-4.4002,3.805,-183136.1,-156967.05,-31393.41,1,4,44872.69
BHARTIARTL26JUNFUT,0.1,0.001,2.0,0.5,1.0,2.0,0.6,-4.3033,3.8975,-184341.9,-159101.25,-31820.25,1,4,45540.04
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.0,0.4,0.8296,3.2775,70472.85,101904.24,20380.85,2,4,73953.23
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.0,0.5,1.1143,3.445,80133.37,111564.77,22312.95,2,4,74984.65
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.0,0.6,4.2611,3.7575,81456.68,136590.18,27318.04,2,4,75053.76
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.5,0.4,-3.7245,3.0425,4871.05,27368.32,5473.66,3,4,53146.63
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.5,0.5,-3.7159,3.0475,5338.85,27836.12,5567.22,3,4,53234.41
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,1.5,0.6,-4.2062,2.9875,-708.09,20621.59,4124.32,3,4,53925.34
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,2.0,0.4,-4.6962,2.9325,46943.45,61285.63,12257.13,3,4,66704.56
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,2.0,0.5,-4.7017,2.9175,46386.75,60735.43,12147.09,3,4,66521.43
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.3,2.0,0.6,-4.7026,2.925,47599.76,61961.44,12392.29,3,4,66614.13
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.0,0.4,0.7498,3.245,69867.78,101299.18,20259.84,2,4,74031.97
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.0,0.5,1.0331,3.4125,79525.06,110956.45,22191.29,2,4,75066.07
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.0,0.6,4.2615,3.7575,81463.18,136596.68,27319.34,2,4,75052.73
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.5,0.4,-3.723,3.0425,4955.5,27452.77,5490.55,3,4,53171.24
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.5,0.5,-3.7145,3.0475,5423.3,27920.57,5584.11,3,4,53259.08
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,1.5,0.6,-4.2061,2.9875,-704.84,20624.84,4124.97,3,4,53924.44
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,2.0,0.4,-4.6969,2.9325,46943.45,61282.38,12256.48,3,4,66704.54
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,2.0,0.5,-4.7024,2.9175,46386.75,60732.18,12146.44,3,4,66521.41
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,0.5,2.0,0.6,-4.7026,2.925,47603.01,61964.69,12392.94,3,4,66615.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.0,0.4,0.7543,3.2575,71199.26,102627.4,20525.48,2,4,74537.68
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.0,0.5,1.0482,3.475,84613.69,116041.83,23208.37,2,4,77009.03
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.0,0.6,4.2636,3.74,82537.65,137671.15,27534.23,2,4,75441.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.5,0.4,-3.7235,3.0375,1434.83,23932.1,4786.42,3,4,52905.18
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.5,0.5,-3.715,3.0425,1902.63,24399.9,4879.98,3,4,52994.7
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,1.5,0.6,-4.2065,2.9875,-714.59,20615.09,4123.02,3,4,53925.62
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,2.0,0.4,-4.7143,2.9175,45521.28,59860.21,11972.04,3,4,66258.59
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,2.0,0.5,-4.7199,2.9025,44964.57,59310.0,11862.0,3,4,66076.19
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.2,1.0,2.0,0.6,-4.7026,2.925,47603.01,61964.69,12392.94,3,4,66615.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.0,0.4,0.8296,3.2775,70472.85,101904.24,20380.85,2,4,73953.23
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.0,0.5,1.1143,3.445,80133.37,111564.77,22312.95,2,4,74984.65
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.0,0.6,4.2611,3.7575,81456.68,136590.18,27318.04,2,4,75053.76
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.5,0.4,-3.7245,3.0425,4871.05,27368.32,5473.66,3,4,53146.63
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.5,0.5,-3.7159,3.0475,5338.85,27836.12,5567.22,3,4,53234.41
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,1.5,0.6,-4.2062,2.9875,-708.09,20621.59,4124.32,3,4,53925.34
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,2.0,0.4,-4.6962,2.9325,46943.45,61285.63,12257.13,3,4,66704.56
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,2.0,0.5,-4.7017,2.9175,46386.75,60735.43,12147.09,3,4,66521.43
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.3,2.0,0.6,-4.7026,2.925,47599.76,61961.44,12392.29,3,4,66614.13
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.0,0.4,0.7498,3.245,69867.78,101299.18,20259.84,2,4,74031.97
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.0,0.5,1.0331,3.4125,79525.06,110956.45,22191.29,2,4,75066.07
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.0,0.6,4.2615,3.7575,81463.18,136596.68,27319.34,2,4,75052.73
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.5,0.4,-3.723,3.0425,4955.5,27452.77,5490.55,3,4,53171.24
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.5,0.5,-3.7145,3.0475,5423.3,27920.57,5584.11,3,4,53259.08
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,1.5,0.6,-4.2061,2.9875,-704.84,20624.84,4124.97,3,4,53924.44
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,2.0,0.4,-4.6969,2.9325,46943.45,61282.38,12256.48,3,4,66704.54
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,2.0,0.5,-4.7024,2.9175,46386.75,60732.18,12146.44,3,4,66521.41
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,0.5,2.0,0.6,-4.7026,2.925,47603.01,61964.69,12392.94,3,4,66615.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.0,0.4,0.7548,3.2575,71199.26,102630.65,20526.13,2,4,74537.77
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.0,0.5,1.0486,3.475,84613.69,116045.08,23209.02,2,4,77009.1
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.0,0.6,4.2636,3.74,82537.65,137671.15,27534.23,2,4,75441.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.5,0.4,-3.7235,3.0375,1434.83,23932.1,4786.42,3,4,52905.18
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.5,0.5,-3.715,3.0425,1902.63,24399.9,4879.98,3,4,52994.7
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,1.5,0.6,-4.2065,2.9875,-714.59,20615.09,4123.02,3,4,53925.62
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,2.0,0.4,-4.7143,2.9175,45521.28,59860.21,11972.04,3,4,66258.59
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,2.0,0.5,-4.7199,2.9025,44964.57,59310.0,11862.0,3,4,66076.19
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.3,1.0,2.0,0.6,-4.7026,2.925,47603.01,61964.69,12392.94,3,4,66615.15
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.0,0.4,0.7493,3.245,69854.79,101286.19,20257.24,2,4,74030.48
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.0,0.5,1.0327,3.4125,79515.32,110946.71,22189.34,2,4,75064.02
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.0,0.6,4.2611,3.7575,81456.68,136590.18,27318.04,2,4,75053.76
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.5,0.4,-3.7245,3.0425,4871.05,27368.32,5473.66,3,4,53146.63
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.5,0.5,-3.7159,3.0475,5338.85,27836.12,5567.22,3,4,53234.41
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,1.5,0.6,-4.2062,2.9875,-708.09,20621.59,4124.32,3,4,53925.34
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,2.0,0.4,-4.6962,2.9325,46943.45,61285.63,12257.13,3,4,66704.56
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,2.0,0.5,-4.7017,2.9175,46386.75,60735.43,12147.09,3,4,66521.43
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.3,2.0,0.6,-4.7026,2.925,47599.76,61961.44,12392.29,3,4,66614.13
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.0,0.4,0.7498,3.245,69867.78,101299.18,20259.84,2,4,74031.97
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.0,0.5,1.0331,3.4125,79525.06,110956.45,22191.29,2,4,75066.07
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.0,0.6,4.2615,3.7575,81463.18,136596.68,27319.34,2,4,75052.73
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.5,0.4,-3.723,3.0425,4955.5,27452.77,5490.55,3,4,53171.24
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.5,0.5,-3.7145,3.0475,5423.3,27920.57,5584.11,3,4,53259.08
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,1.5,0.6,-4.2061,2.9875,-704.84,20624.84,4124.97,3,4,53924.44
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,2.0,0.4,-4.6969,2.9325,46943.45,61282.38,12256.48,3,4,66704.54
BLUESTARCO26JUNFUT,0.05,0.005,1.0,0.5,0.5,2.0,0.5,-4.7024,2.9175,46386.75,60732.18,12146.44,3,4,66521.41
